Finnkode,Specifications
341386894,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""229 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""26 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.05.2005"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 686 kg"", ""CO2-utslipp"": ""162 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""8"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BD43922"", ""Chassis nr. (VIN)"": ""WVGZZZ1TZ5W131357"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
341386120,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""212 989 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""23 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.04.2012"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Vekt"": ""1 613 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EL15982"", ""Chassis nr. (VIN)"": ""JN1FAAZE0U0009519""}"
341382340,"{""Modell\u00e5r"": ""1999"", ""Kilometer"": ""255 406 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""04.01.1999"", ""Farge"": ""Gul"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 228 kg"", ""Antall seter"": ""4"", ""Karosseri"": ""Coupe"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DJ56754"", ""Chassis nr. (VIN)"": ""WVWZZZ9CZXM909604"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Sist EU-godkjent"": ""08.08.2023"", ""Neste frist for EU-kontroll"": ""05.05.2025""}"
341381203,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""253 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""23 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""17.07.2018"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 129 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CV89797"", ""Chassis nr. (VIN)"": ""WVWZZZ1JZ2P044816"", ""Maksimal tilhengervekt"": ""1 000 kg""}"
341211073,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""124 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.09.2010"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""68 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""805 kg"", ""CO2-utslipp"": ""106 g/km"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SU91502"", ""Chassis nr. (VIN)"": ""VF3PNCFAC88473466"", ""Sist EU-godkjent"": ""27.11.2024"", ""Neste frist for EU-kontroll"": ""22.11.2025""}"
341382178,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""265 235 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.08.2002"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""97 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 170 kg"", ""CO2-utslipp"": ""160 g/km"", ""Antall seter"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""YT63319"", ""Chassis nr. (VIN)"": ""JTDEM28E300008728"", ""Maksimal tilhengervekt"": ""1 000 kg""}"
333159631,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""203 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""28 123 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.04.2009"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Svart metallic."", ""Interi\u00f8rfarge"": ""Sort skinn."", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""160 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 470 kg"", ""CO2-utslipp"": ""172 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR67978"", ""Chassis nr. (VIN)"": ""WAUZZZ8K19A001055"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Sist EU-godkjent"": ""08.09.2022"", ""Neste frist for EU-kontroll"": ""31.08.2024""}"
341374915,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""345 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""21.01.2005"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""163 Hk"", ""Sylindervolum"": ""2,4 l"", ""Vekt"": ""1 702 kg"", ""CO2-utslipp"": ""223 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""US15434"", ""Chassis nr. (VIN)"": ""YV1SZ796751186180"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Sist EU-godkjent"": ""01.11.2023"", ""Neste frist for EU-kontroll"": ""31.10.2025""}"
341371342,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""148 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""23 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.10.2008"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""68 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""880 kg"", ""CO2-utslipp"": ""108 g/km"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""12"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ90956"", ""Chassis nr. (VIN)"": ""VF3PNCFAC88282994""}"
341362885,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""275 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""27 769 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.10.2009"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""95 Hk"", ""Sylindervolum"": ""2,5 l"", ""Vekt"": ""1 915 kg"", ""CO2-utslipp"": ""224 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""NF38949"", ""Chassis nr. (VIN)"": ""JT121JK2100049585"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""01.10.2023""}"
341360615,"{""Modell\u00e5r"": ""1997"", ""Kilometer"": ""162 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""26 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.11.1997"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""86 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""1 040 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""FS84964"", ""Chassis nr. (VIN)"": ""JT152EEB103022276"", ""Maksimal tilhengervekt"": ""1 000 kg""}"
341358323,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""189 900 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""26 269 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.06.2010"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Sort/gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2,2 l"", ""Vekt"": ""1 830 kg"", ""CO2-utslipp"": ""213 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""RK17722"", ""Chassis nr. (VIN)"": ""WF0XXXBDFXAT68264"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""28.02.2024""}"
341356500,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""168 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""28 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""16.05.2011"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Effekt"": ""92 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 160 kg"", ""CO2-utslipp"": ""98 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AS28414"", ""Chassis nr. (VIN)"": ""VF7SA9HPKBW535616"", ""Maksimal tilhengervekt"": ""1 150 kg""}"
341355749,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""77 500 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""28 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""04.01.2011"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""99 Hk"", ""Sylindervolum"": ""1 798 l"", ""Vekt"": ""1 390 kg"", ""CO2-utslipp"": ""93 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RK 26475"", ""Chassis nr. (VIN)"": ""SB1KS56E20E015190""}"
341345167,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""145 780 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.02.2005"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 205 kg"", ""CO2-utslipp"": ""128 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ42233"", ""Chassis nr. (VIN)"": ""JTDKC20E100009135"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Neste frist for EU-kontroll"": ""21.01.2025""}"
341317188,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""214 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""27.09.2011"", ""Farge"": ""Brun"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 265 kg"", ""CO2-utslipp"": ""149 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RK37072"", ""Chassis nr. (VIN)"": ""TMBJF75L7C6014719"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Neste frist for EU-kontroll"": ""28.02.2025""}"
341318115,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""123 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""28 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.06.2007"", ""Farge"": ""R\u00f8d"", ""Interi\u00f8rfarge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 575 kg"", ""CO2-utslipp"": ""171 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""DL65792"", ""Chassis nr. (VIN)"": ""WF0UXXTTPU7D18233"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Neste frist for EU-kontroll"": ""28.02.2025""}"
341316351,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""218 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""26.08.2011"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Sort skinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""167 Hk"", ""Sylindervolum"": ""2,5 l"", ""Vekt"": ""1 533 kg"", ""CO2-utslipp"": ""194 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DN72389"", ""Chassis nr. (VIN)"": ""JF1BR9L95BG076484"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Sist EU-godkjent"": ""18.10.2023"", ""Neste frist for EU-kontroll"": ""14.08.2025""}"
341315707,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""124 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""22 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.04.2006"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""163 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 140 kg"", ""CO2-utslipp"": ""202 g/km"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""2"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR29373"", ""Chassis nr. (VIN)"": ""WMWRE31030TD05046"", ""Neste frist for EU-kontroll"": ""31.05.2020""}"
341308119,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""167 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.10.2004"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 195 kg"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""RJ35320"", ""Chassis nr. (VIN)"": ""VF3GCRHYB96093850"", ""Maksimal tilhengervekt"": ""1 100 kg""}"
332640431,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""187 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""02.12.2008"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""80 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 217 kg"", ""CO2-utslipp"": ""149 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VH12184"", ""Chassis nr. (VIN)"": ""WVWZZZ1KZ9W412422"", ""Sist EU-godkjent"": ""19.05.2022"", ""Neste frist for EU-kontroll"": ""30.06.2024""}"
340854682,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""232 486 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.07.2004"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""Bl\u00e5"", ""Interi\u00f8rfarge"": ""M\u00f8rk Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""110 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 155 kg"", ""CO2-utslipp"": ""168 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AJ57771"", ""Chassis nr. (VIN)"": ""JTDKZ20E800063224"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""31.01.2024""}"
341277242,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""272 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Ikke oppgitt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.01.2012"", ""Farge"": ""Hvit"", ""Effekt"": ""101 Hk"", ""Sylindervolum"": ""2,2 l"", ""Vekt"": ""1 661 kg"", ""CO2-utslipp"": ""189 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""DN82452"", ""Chassis nr. (VIN)"": ""WF0XXXTTFXBM06729"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
341264076,"{""Modell\u00e5r"": ""1999"", ""Kilometer"": ""239 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""28 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""27.01.1999"", ""Farge"": ""S\u00f8lv"", ""Effekt"": ""118 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 285 kg"", ""CO2-utslipp"": ""188 g/km"", ""Antall seter"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""YZ43720"", ""Chassis nr. (VIN)"": ""WBAAL310X0JJ25669"", ""Maksimal tilhengervekt"": ""1 475 kg""}"
341054216,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""210 900 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""25 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""07.04.2009"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 537 kg"", ""CO2-utslipp"": ""150 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""NF37202"", ""Chassis nr. (VIN)"": ""VF7RW9HZC54057481"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Sist EU-godkjent"": ""16.08.2023"", ""Neste frist for EU-kontroll"": ""06.02.2025""}"
341247687,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""141 314 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 700 kr (avgifter)"", ""Pris eks omreg"": ""28 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""26.05.2010"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""68 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""846 kg"", ""CO2-utslipp"": ""106 g/km"", ""Antall seter"": ""4"", ""Karosseri"": ""Annet"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""8"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BD65994"", ""Chassis nr. (VIN)"": ""JTDKG10C10N430739"", ""Neste frist for EU-kontroll"": ""12.02.2026""}"
341247397,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""299 500 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""28 145 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.08.2006"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""256 Hk"", ""Sylindervolum"": ""3,1 l"", ""Vekt"": ""1 875 kg"", ""CO2-utslipp"": ""264 g/km"", ""Antall seter"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""LJ24263"", ""Chassis nr. (VIN)"": ""WAUZZZ4F67N039895"", ""Maksimal tilhengervekt"": ""1 900 kg""}"
